Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Abuelos,2022-08-25 03:27:28,00:00:05,Autoplayed: user action: None; ,El Pepe: Una vida suprema (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,Not latest view,GT (Guatemala)
Abuelos,2022-08-25 03:26:40,00:00:06,Autoplayed: user action: None; ,Los Tigres del Norte en la Prisión de Folsom (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,GT (Guatemala)
Abuelos,2022-08-25 03:26:04,00:00:05,Autoplayed: user action: None; ,Temporada 2 (Clip): Bridgerton,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,GT (Guatemala)
Abuelos,2022-08-25 03:25:24,00:00:04,Autoplayed: user action: None; ,"Tráiler 2: Coronavirus, en pocas palabras",TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,GT (Guatemala)
Abuelos,2022-08-25 03:25:11,00:00:06,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,GT (Guatemala)
Abuelos,2022-08-25 03:24:45,00:00:05,Autoplayed: user action: None; ,Genre Specific Moment Clip: Café con aroma de mujer,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,GT (Guatemala)
Abuelos,2022-08-25 03:22:23,00:00:05,Autoplayed: user action: None; ,La niña (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,Not latest view,GT (Guatemala)
Abuelos,2022-08-25 03:22:13,00:00:06,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,GT (Guatemala)
Abuelos,2022-08-25 03:22:06,00:00:05,Autoplayed: user action: None; ,Tráiler: En la misma ola,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,GT (Guatemala)
Abuelos,2022-08-25 03:20:53,00:00:04,Autoplayed: user action: None; ,Temporada 2 (Clip): Bridgerton,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,GT (Guatemala)
Abuelos,2022-08-25 03:20:44,00:00:06,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,GT (Guatemala)
Abuelos,2022-08-25 03:17:40,00:00:28,Autoplayed: user action: None; ,Operación final (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:29,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:35:58,00:02:14,,Operación final (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:02:16,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:35:33,00:00:07,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:34:56,00:00:19,Autoplayed: user action: None; ,Genre Specific Moment Clip: Café con aroma de mujer,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:19,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:34:38,00:00:14,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:34:20,00:00:14,Autoplayed: user action: None; ,Genre Specific Moment Clip: Café con aroma de mujer,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:33:59,00:00:16,Autoplayed: user action: None; ,Pasión de Gavilanes: Season 1_primary_hook_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:33:12,00:00:41,Autoplayed: user action: None; ,Operación final (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:42,Not latest view,GT (Guatemala)
Abuelos,2022-08-23 14:32:11,00:00:51,Autoplayed: user action: None; ,Pasión de Gavilanes: Season 1_primary_hook_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:51,Not latest view,GT (Guatemala)
Abuelos,2022-08-01 20:53:14,00:02:10,,La noche de 12 años,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:02:10,Not latest view,GT (Guatemala)
Abuelos,2022-07-30 20:59:42,00:01:56,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:57,Not latest view,GT (Guatemala)
Abuelos,2022-07-29 01:31:24,00:00:07,Autoplayed: user action: None; ,Operación final (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,Not latest view,GT (Guatemala)
Abuelos,2022-07-29 01:31:08,00:00:12,Autoplayed: user action: None; ,The German Doctor_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,00:00:12,GT (Guatemala)
Abuelos,2022-07-29 01:30:16,00:00:07,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 17:32:34,00:00:09,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 01:44:55,00:00:14,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 01:43:34,00:01:04,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:05,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 01:42:57,00:00:09,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 01:42:34,00:00:11,Autoplayed: user action: None; ,La noche de 12 años,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 01:41:29,00:00:09,Autoplayed: user action: None; ,Wakolda,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,GT (Guatemala)
Abuelos,2022-07-27 01:40:49,00:00:01,Autoplayed: user action: None; ,Operación final,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:01,Not latest view,GT (Guatemala)
Abuelos,2022-07-27 01:40:19,00:00:15,Autoplayed: user action: None; ,Operación final,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:15,Not latest view,GT (Guatemala)
Abuelos,2022-06-23 21:07:34,00:21:44,Autoplayed: user action: User_Interaction; ,Historia de un crimen: Colmenares: Temporada 1: El juicio final (Capítulo 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:21:34,00:21:34,GT (Guatemala)
Abuelos,2022-06-23 20:23:24,00:44:05,Autoplayed: user action: User_Interaction; ,Historia de un crimen: Colmenares: Temporada 1: Un hueco en la historia (Capítulo 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:52,00:43:52,GT (Guatemala)
Abuelos,2022-06-23 19:45:56,00:35:11,Autoplayed: user action: User_Interaction; ,Historia de un crimen: Colmenares: Temporada 1: Aparece un testigo (Capítulo 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:35:41,00:35:41,GT (Guatemala)
Abuelos,2022-06-23 18:57:25,00:41:18,Autoplayed: user action: User_Interaction; ,Historia de un crimen: Colmenares: Temporada 1: Un rumor en los cerros (Capítulo 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:41:47,00:41:47,GT (Guatemala)
Abuelos,2022-06-23 18:01:20,00:38:49,Autoplayed: user action: User_Interaction; ,"Historia de un crimen: Colmenares: Temporada 1: El dolor, la justicia y el ideal (Capítulo 4)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:39:15,00:39:15,GT (Guatemala)
Abuelos,2022-06-23 17:41:02,00:19:38,,Historia de un crimen: Colmenares: Temporada 1: Los cuerpos hablan (Capítulo 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:37:49,00:37:49,GT (Guatemala)
Abuelos,2022-06-23 17:40:25,00:00:10,Autoplayed: user action: None; ,Guerra de vecinos: Temporada 2 (Avance),TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,GT (Guatemala)
Abuelos,2022-05-09 03:27:42,00:00:34,Autoplayed: user action: Visibility_Timeout; ,"Nuevo rico, nuevo pobre: Temporada 1: Episode 1",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:54,00:01:54,GT (Guatemala)
Abuelos,2022-05-09 03:27:06,00:00:27,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Pálpito,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:27,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 21:24:32,00:04:15,Autoplayed: user action: User_Interaction; ,Pedro el escamoso: Temporada 1: Episode 26,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:04:15,00:04:15,GT (Guatemala)
Abuelos,2022-04-05 20:38:19,00:44:57,Autoplayed: user action: User_Interaction; ,Pedro el escamoso: Temporada 1: Episode 25,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:44:58,00:44:58,GT (Guatemala)
Abuelos,2022-04-05 19:54:01,00:43:31,,Pedro el escamoso: Temporada 1: Episode 24,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:32,00:43:32,GT (Guatemala)
Abuelos,2022-04-05 19:53:00,00:00:25,Autoplayed: user action: None; ,Pedro el Escamoso: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:25,00:00:25,GT (Guatemala)
Abuelos,2022-04-05 19:25:06,00:27:46,,Pedro el escamoso: Temporada 1: Episode 6,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:36:32,00:36:32,GT (Guatemala)
Abuelos,2022-04-05 19:24:52,00:00:10,Autoplayed: user action: None; ,Pedro el Escamoso: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 19:23:11,00:00:40,Autoplayed: user action: None; ,Main Character Intro Clip: Café con aroma de mujer,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:40,00:00:40,GT (Guatemala)
Abuelos,2022-04-05 19:21:24,00:00:35,Autoplayed: user action: None; ,Temporada 1 (Clip): Academia del Chocolate,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:35,00:00:35,GT (Guatemala)
Abuelos,2022-04-05 19:09:52,00:01:17,Autoplayed: user action: None; ,Escalona: Season 1_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:17,00:01:17,GT (Guatemala)
Abuelos,2022-04-05 19:09:09,00:00:06,Autoplayed: user action: None; ,Hotel Transylvania 3: Summer Vacation_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,GT (Guatemala)
Abuelos,2022-04-05 19:07:46,00:00:10,Autoplayed: user action: None; ,Tráiler: Los dos papas,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 19:07:18,00:00:23,Autoplayed: user action: None; ,Miracles from Heaven_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:23,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 19:06:32,00:00:39,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Amar y vivir,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:39,00:00:39,GT (Guatemala)
Abuelos,2022-04-05 19:06:18,00:00:08,Autoplayed: user action: None; ,El Chapo (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,GT (Guatemala)
Abuelos,2022-04-05 19:05:52,00:00:21,Autoplayed: user action: None; ,La Reina del Sur: Temporada 2 (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:21,00:00:21,GT (Guatemala)
Abuelos,2022-04-05 19:04:10,00:01:31,Autoplayed: user action: None; ,Velvet: Temporada 1: Alas de mariposa (Capítulo 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:31,00:01:31,GT (Guatemala)
Abuelos,2022-04-05 19:03:28,00:00:37,Autoplayed: user action: None; ,Velvet: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:37,00:00:37,GT (Guatemala)
Abuelos,2022-04-05 18:55:22,00:04:08,,La reina del flow: Temporada 1: Episodio 1 (Capítulo 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:04:08,00:04:08,GT (Guatemala)
Abuelos,2022-04-05 18:54:13,00:01:05,Autoplayed: user action: None; ,Temporada 2 (Avance): La reina del flow,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:05,00:01:05,GT (Guatemala)
Abuelos,2022-04-05 18:53:38,00:00:30,Autoplayed: user action: None; ,Rosario Tijeras (Mexico Version): Rosario Tijeras (Mexico Version): Season 2_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:30,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:53:15,00:00:18,Autoplayed: user action: None; ,Falsa identidad: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:18,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:52:58,00:00:12,Autoplayed: user action: None; ,Pedro el Escamoso: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:52:36,00:00:20,Autoplayed: user action: None; ,Señora Acero: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:20,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:51:15,00:00:48,Autoplayed: user action: None; ,Resurrection: Ertuğrul: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:48,00:00:48,GT (Guatemala)
Abuelos,2022-04-05 18:51:00,00:00:08,Autoplayed: user action: None; ,Maradona en Sinaloa (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,GT (Guatemala)
Abuelos,2022-04-05 18:50:16,00:00:08,Autoplayed: user action: None; ,Stranger Things (Tráiler 2),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,GT (Guatemala)
Abuelos,2022-04-05 18:49:18,00:00:52,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Glow Up,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:52,00:00:52,GT (Guatemala)
Abuelos,2022-04-05 18:48:59,00:00:14,Autoplayed: user action: None; ,Fast & Furious Presents: Hobbs & Shaw_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,00:00:14,GT (Guatemala)
Abuelos,2022-04-05 18:48:40,00:00:13,Autoplayed: user action: None; ,Naruto: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,00:00:13,GT (Guatemala)
Abuelos,2022-04-05 18:48:06,00:00:05,Autoplayed: user action: None; ,Hotel Transylvania 3: Summer Vacation_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:47:34,00:00:21,Autoplayed: user action: None; ,Tráiler: Los dos papas,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:21,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:47:00,00:00:25,Autoplayed: user action: None; ,Un lugar seguro (Clip): Un lugar seguro,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:25,00:00:25,GT (Guatemala)
Abuelos,2022-04-05 18:41:19,00:05:18,,Patrulla de cachorros: Temporada 6: Los cachorros salvan a los pingüinos de la selva / Los cachorros salvan a un carguero (Capítulo 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:05:18,00:05:18,GT (Guatemala)
Abuelos,2022-04-05 18:41:09,00:00:05,Autoplayed: user action: None; ,PAW Patrol: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,GT (Guatemala)
Abuelos,2022-04-05 18:39:47,00:01:00,Autoplayed: user action: None; ,Rosario Tijeras (Mexico Version): Rosario Tijeras (Mexico Version): Season 2_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:00,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:39:32,00:00:10,Autoplayed: user action: None; ,Falsa identidad: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,GT (Guatemala)
Abuelos,2022-04-05 18:30:12,00:08:46,,Pedro el escamoso: Temporada 1: Episode 6,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:08:48,Not latest view,GT (Guatemala)
Abuelos,2022-04-04 23:24:55,00:00:04,Autoplayed: user action: None; ,Pedro el escamoso: Temporada 1: Episode 6,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,GT (Guatemala)
Abuelos,2022-04-04 22:41:06,00:43:47,,Pedro el escamoso: Temporada 1: Episode 5,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:47,00:43:47,GT (Guatemala)
Abuelos,2022-04-04 21:57:43,00:43:21,,Pedro el escamoso: Temporada 1: Episode 4,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:21,00:43:21,GT (Guatemala)
Abuelos,2022-04-04 21:12:07,00:45:34,,Pedro el escamoso: Temporada 1: Episode 3,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:45:34,00:45:34,GT (Guatemala)
Abuelos,2022-04-04 20:25:38,00:46:28,,Pedro el escamoso: Temporada 1: Episode 2,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:46:28,00:46:28,GT (Guatemala)
Abuelos,2022-04-04 19:34:14,00:45:32,Autoplayed: user action: User_Interaction; ,Pedro el escamoso: Temporada 1: Episode 1,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:45:33,00:45:33,GT (Guatemala)
Abuelos,2022-04-04 19:33:19,00:00:41,Autoplayed: user action: None; ,Pedro el Escamoso: Season 1_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:42,00:00:42,GT (Guatemala)
Abuelos,2022-04-04 19:29:28,00:02:44,,Temporada 1 (Tráiler): Bridgerton,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:02:44,00:02:44,GT (Guatemala)
Abuelos,2022-04-04 19:29:06,00:00:15,Autoplayed: user action: None; ,Rosario Tijeras (Mexico Version): Rosario Tijeras (Mexico Version): Season 2_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:15,Not latest view,GT (Guatemala)
Abuelos,2022-04-04 19:26:33,00:01:20,Autoplayed: user action: None; ,Temporada 2 (Clip): Madre solo hay dos,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:20,00:01:20,GT (Guatemala)
Abuelos,2022-04-04 01:41:32,00:00:04,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,GT (Guatemala)
Abuelos,2022-04-04 01:37:03,00:00:12,Autoplayed: user action: None; ,Maradona en Sinaloa (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,Not latest view,GT (Guatemala)
Abuelos,2022-04-04 01:35:12,00:00:16,Autoplayed: user action: None; ,Narcos: Mexico: Season 1 (Thematic 3),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:17,00:00:17,GT (Guatemala)
Abuelos,2022-04-04 01:34:39,00:00:28,Autoplayed: user action: None; ,Tráiler: Los dos papas,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:28,Not latest view,GT (Guatemala)
Abuelos,2022-04-04 01:34:00,00:00:10,Autoplayed: user action: None; ,A rienda suelta: Temporada 2 (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,00:00:11,GT (Guatemala)
Abuelos,2022-04-04 01:32:55,00:00:19,Autoplayed: user action: Visibility_Timeout; ,"Yo soy Betty, la fea: Temporada 1: Episodio 1 (Capítulo 1)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:19,00:00:19,GT (Guatemala)
Abuelos,2022-04-04 01:21:33,00:08:07,,Bridgerton: Temporada 1: Un asunto de honor (Capítulo 4),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:08:46,00:08:46,GT (Guatemala)
Abuelos,2022-01-27 02:52:58,00:00:01,,No se aceptan devoluciones,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:01,00:00:01,GT (Guatemala)
Abuelos,2022-01-27 02:52:47,00:00:01,Autoplayed: user action: None; ,No se aceptan devoluciones,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:01,Not latest view,GT (Guatemala)
Abuelos,2022-01-27 02:51:10,00:01:28,Autoplayed: user action: None; ,Instructions Not Included_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:28,00:01:28,GT (Guatemala)
Abuelos,2022-01-27 02:50:18,00:00:31,Autoplayed: user action: None; ,El Cartel: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:31,00:00:31,GT (Guatemala)
Abuelos,2022-01-27 02:49:54,00:00:06,Autoplayed: user action: None; ,El Chema: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,GT (Guatemala)
Abuelos,2022-01-27 02:49:23,00:00:18,Autoplayed: user action: None; ,Luis Miguel - The Series: Season 2- Direct Lift 3,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:18,00:00:18,GT (Guatemala)
Abuelos,2022-01-27 02:48:25,00:00:04,Autoplayed: user action: None; ,Señora Acero: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,GT (Guatemala)
Abuelos,2022-01-27 02:48:03,00:00:15,Autoplayed: user action: None; ,Falsa identidad: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:15,Not latest view,GT (Guatemala)
Abuelos,2022-01-27 02:47:19,00:00:23,Autoplayed: user action: None; ,Main Character Intro Clip: Café con aroma de mujer,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:23,Not latest view,GT (Guatemala)
Abuelos,2022-01-27 02:46:26,00:00:39,Autoplayed: user action: None; ,Madre solo hay dos: Temporada 1 (Tráiler),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:39,00:00:39,GT (Guatemala)
Abuelos,2022-01-24 21:40:23,00:00:37,Autoplayed: user action: None; ,Same Kind of Different as Me_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:37,Not latest view,GT (Guatemala)
Abuelos,2022-01-24 21:39:23,00:00:35,Autoplayed: user action: None; ,Alerta roja (Clip): Alerta roja,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:35,00:00:35,GT (Guatemala)
Abuelos,2022-01-24 21:37:01,00:00:04,Autoplayed: user action: None; ,Avance 1: Café con aroma de mujer,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,GT (Guatemala)
Abuelos,2022-01-24 21:35:26,00:01:04,Autoplayed: user action: None; ,Main Character Intro Clip: Café con aroma de mujer,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:04,Not latest view,GT (Guatemala)
Abuelos,2022-01-19 18:26:08,00:31:02,Autoplayed: user action: User_Interaction; ,Los Tigres del Norte en la Prisión de Folsom,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:31:03,00:31:03,GT (Guatemala)
Abuelos,2022-01-19 18:24:43,00:01:15,Autoplayed: user action: None; ,Guatemala: Tierra de Mayas_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:15,00:01:15,GT (Guatemala)
Abuelos,2022-01-19 18:24:06,00:00:20,Autoplayed: user action: None; ,Guatemala: Tierra de Mayas_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:20,Not latest view,GT (Guatemala)
Abuelos,2021-10-10 22:08:34,00:01:02,Autoplayed: user action: None; ,Miniserie (Clip): Las cosas por limpiar,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:02,00:01:02,GT (Guatemala)
Abuelos,2021-07-19 02:02:33,00:00:24,Autoplayed: user action: None; ,Guerra de vecinos: Temporada 1: Los ricos también lloran (Capítulo 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:28,00:00:28,GT (Guatemala)
Abuelos,2021-07-19 01:32:53,00:29:38,,Guerra de vecinos: Temporada 1: Bellas señoras (Capítulo 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:29:42,00:29:42,GT (Guatemala)
